filename,width,height,class,xmin,ymin,xmax,ymax
IMG_7449.png,4032,3024,red cup,2513.0,719.0,2593.0,814.0
IMG_7449.png,4032,3024,red cup,2813.0,687.0,2888.0,775.0
IMG_7449.png,4032,3024,red cup,3060.0,665.0,3134.0,751.0
IMG_7449.png,4032,3024,red cup,3268.0,636.0,3347.0,723.0
IMG_7449.png,4032,3024,red cup,3484.0,619.0,3560.0,696.0
IMG_7449.png,4032,3024,red cup,3695.0,601.0,3773.0,668.0
IMG_7449.png,4032,3024,red cup,3788.0,579.0,3863.0,645.0
IMG_7450.png,4032,3024,red cup,579.0,819.0,679.0,938.0
IMG_7450.png,4032,3024,red cup,1109.0,809.0,1199.0,925.0
IMG_7450.png,4032,3024,red cup,1627.0,816.0,1716.0,916.0
IMG_7450.png,4032,3024,red cup,2090.0,812.0,2170.0,909.0
IMG_7450.png,4032,3024,red cup,2473.0,786.0,2558.0,881.0
IMG_7450.png,4032,3024,red cup,2773.0,770.0,2852.0,855.0
IMG_7450.png,4032,3024,red cup,3013.0,756.0,3093.0,832.0
IMG_7450.png,4032,3024,red cup,3218.0,732.0,3292.0,813.0
IMG_7450.png,4032,3024,red cup,3433.0,717.0,3501.0,792.0
IMG_7450.png,4032,3024,red cup,3622.0,701.0,3701.0,776.0
IMG_7450.png,4032,3024,red cup,3716.0,685.0,3791.0,753.0
IMG_7451.png,4032,3024,red cup,540.0,776.0,663.0,909.0
IMG_7451.png,4032,3024,red cup,1084.0,768.0,1183.0,895.0
IMG_7451.png,4032,3024,red cup,1605.0,767.0,1701.0,877.0
IMG_7451.png,4032,3024,red cup,2073.0,760.0,2153.0,868.0
IMG_7451.png,4032,3024,red cup,2457.0,746.0,2538.0,835.0
IMG_7451.png,4032,3024,red cup,2759.0,715.0,2833.0,809.0
IMG_7451.png,4032,3024,red cup,3002.0,694.0,3080.0,783.0
IMG_7451.png,4032,3024,red cup,3200.0,678.0,3282.0,764.0
IMG_7451.png,4032,3024,red cup,3413.0,663.0,3484.0,741.0
IMG_7451.png,4032,3024,red cup,3608.0,644.0,3693.0,720.0
IMG_7451.png,4032,3024,red cup,3704.0,628.0,3778.0,696.0
IMG_7452.png,4032,3024,red cup,531.0,728.0,631.0,866.0
IMG_7452.png,4032,3024,red cup,1063.0,728.0,1153.0,840.0
IMG_7452.png,4032,3024,red cup,1590.0,720.0,1664.0,835.0
IMG_7452.png,4032,3024,red cup,2046.0,718.0,2120.0,825.0
IMG_7452.png,4032,3024,red cup,2434.0,694.0,2526.0,791.0
IMG_7452.png,4032,3024,red cup,2737.0,667.0,2819.0,762.0
IMG_7452.png,4032,3024,red cup,2982.0,650.0,3065.0,743.0
IMG_7452.png,4032,3024,red cup,3180.0,633.0,3268.0,713.0
IMG_7452.png,4032,3024,red cup,3399.0,615.0,3479.0,693.0
IMG_7452.png,4032,3024,red cup,3602.0,591.0,3672.0,670.0
IMG_7452.png,4032,3024,red cup,3691.0,579.0,3765.0,646.0
IMG_7453.png,4032,3024,red cup,522.0,719.0,629.0,849.0
IMG_7453.png,4032,3024,red cup,1063.0,710.0,1158.0,815.0
IMG_7453.png,4032,3024,red cup,1587.0,699.0,1675.0,809.0
IMG_7453.png,4032,3024,red cup,2055.0,685.0,2134.0,791.0
IMG_7453.png,4032,3024,red cup,2438.0,661.0,2532.0,763.0
IMG_7453.png,4032,3024,red cup,2740.0,635.0,2825.0,735.0
IMG_7453.png,4032,3024,red cup,2986.0,616.0,3079.0,702.0
IMG_7453.png,4032,3024,red cup,3191.0,596.0,3279.0,679.0
IMG_7453.png,4032,3024,red cup,3405.0,577.0,3479.0,648.0
IMG_7453.png,4032,3024,red cup,3613.0,557.0,3675.0,632.0
IMG_7453.png,4032,3024,red cup,3703.0,543.0,3763.0,609.0
IMG_7455.png,4032,3024,blue cup,1653.0,726.0,1687.0,750.0
IMG_7455.png,4032,3024,red cup,1647.0,894.0,1695.0,943.0
IMG_7455.png,4032,3024,red cup,1712.0,906.0,1749.0,956.0
IMG_7455.png,4032,3024,red cup,1727.0,928.0,1761.0,980.0
IMG_7455.png,4032,3024,red cup,1790.0,947.0,1833.0,1005.0
IMG_7455.png,4032,3024,red cup,1902.0,970.0,1949.0,1030.0
IMG_7455.png,4032,3024,red cup,2031.0,990.0,2084.0,1055.0
IMG_7455.png,4032,3024,red cup,2138.0,1000.0,2196.0,1075.0
IMG_7455.png,4032,3024,red cup,2313.0,1021.0,2377.0,1099.0
IMG_7455.png,4032,3024,red cup,2523.0,1052.0,2589.0,1140.0
IMG_7455.png,4032,3024,red cup,2774.0,1084.0,2848.0,1183.0
IMG_7455.png,4032,3024,red cup,3094.0,1105.0,3180.0,1214.0
IMG_7461.png,4032,3024,red cup,3101.0,863.0,3171.0,990.0
IMG_7461.png,4032,3024,red cup,2777.0,850.0,2851.0,949.0
IMG_7461.png,4032,3024,red cup,2524.0,818.0,2586.0,903.0
IMG_7461.png,4032,3024,red cup,2307.0,780.0,2367.0,864.0
IMG_7461.png,4032,3024,red cup,2136.0,765.0,2187.0,837.0
IMG_7461.png,4032,3024,red cup,2027.0,753.0,2071.0,817.0
IMG_7461.png,4032,3024,red cup,1886.0,729.0,1940.0,792.0
IMG_7461.png,4032,3024,red cup,1773.0,709.0,1827.0,765.0
IMG_7461.png,4032,3024,red cup,1710.0,685.0,1748.0,736.0
IMG_7461.png,4032,3024,red cup,1690.0,666.0,1730.0,714.0
IMG_7461.png,4032,3024,red cup,1633.0,651.0,1672.0,697.0
IMG_7461.png,4032,3024,blue cup,1628.0,477.0,1669.0,502.0
IMG_7462.png,4032,3024,red cup,1370.0,1130.0,1495.0,1253.0
IMG_7462.png,4032,3024,red cup,1518.0,1105.0,1603.0,1213.0
IMG_7462.png,4032,3024,red cup,1755.0,1077.0,1847.0,1188.0
IMG_7462.png,4032,3024,red cup,1948.0,1062.0,2037.0,1153.0
IMG_7462.png,4032,3024,red cup,2087.0,1040.0,2162.0,1132.0
IMG_7462.png,4032,3024,red cup,2242.0,1032.0,2313.0,1118.0
IMG_7462.png,4032,3024,red cup,2378.0,1013.0,2448.0,1095.0
IMG_7462.png,4032,3024,red cup,2528.0,1005.0,2590.0,1073.0
IMG_7462.png,4032,3024,red cup,2697.0,979.0,2757.0,1051.0
IMG_7462.png,4032,3024,red cup,2895.0,971.0,2955.0,1044.0
IMG_7462.png,4032,3024,red cup,3008.0,951.0,3064.0,1028.0
IMG_7462.png,4032,3024,blue cup,3513.0,745.0,3595.0,788.0
IMG_7463.png,4032,3024,blue cup,3505.0,558.0,3583.0,595.0
IMG_7463.png,4032,3024,red cup,1369.0,951.0,1463.0,1068.0
IMG_7463.png,4032,3024,red cup,1494.0,919.0,1587.0,1033.0
IMG_7463.png,4032,3024,red cup,1744.0,900.0,1819.0,999.0
IMG_7463.png,4032,3024,red cup,1935.0,875.0,2012.0,971.0
IMG_7463.png,4032,3024,red cup,2070.0,864.0,2150.0,941.0
IMG_7463.png,4032,3024,red cup,2230.0,848.0,2297.0,933.0
IMG_7463.png,4032,3024,red cup,2363.0,831.0,2437.0,909.0
IMG_7463.png,4032,3024,red cup,2515.0,815.0,2580.0,889.0
IMG_7463.png,4032,3024,red cup,2685.0,796.0,2743.0,868.0
IMG_7463.png,4032,3024,red cup,2887.0,786.0,2940.0,851.0
IMG_7463.png,4032,3024,red cup,2999.0,770.0,3055.0,835.0
IMG_7469.png,4032,3024,red cup,230.0,907.0,311.0,993.0
IMG_7469.png,4032,3024,red cup,547.0,907.0,615.0,991.0
IMG_7469.png,4032,3024,red cup,869.0,918.0,939.0,1006.0
IMG_7469.png,4032,3024,red cup,1223.0,921.0,1296.0,1011.0
IMG_7469.png,4032,3024,red cup,1560.0,932.0,1643.0,1022.0
IMG_7469.png,4032,3024,red cup,1869.0,943.0,1955.0,1040.0
IMG_7469.png,4032,3024,red cup,2278.0,956.0,2366.0,1048.0
IMG_7469.png,4032,3024,red cup,2751.0,963.0,2845.0,1060.0
IMG_7469.png,4032,3024,red cup,3251.0,969.0,3357.0,1075.0
IMG_7469.png,4032,3024,red cup,3772.0,992.0,3871.0,1111.0
IMG_7476.png,4032,3024,red cup,2876.0,1152.0,3051.0,1303.0
IMG_7476.png,4032,3024,red cup,2537.0,1118.0,2736.0,1245.0
IMG_7476.png,4032,3024,red cup,2089.0,1300.0,2247.0,1458.0
IMG_7476.png,4032,3024,red cup,2137.0,1225.0,2296.0,1386.0
IMG_7476.png,4032,3024,red cup,1966.0,1182.0,2136.0,1333.0
IMG_7476.png,4032,3024,red cup,1750.0,1016.0,1906.0,1139.0
IMG_7476.png,4032,3024,red cup,1679.0,935.0,1827.0,1043.0
IMG_7476.png,4032,3024,red cup,1520.0,772.0,1637.0,862.0
IMG_7476.png,4032,3024,red cup,1456.0,748.0,1576.0,820.0
IMG_7476.png,4032,3024,red cup,1090.0,708.0,1207.0,796.0
IMG_7483.png,4032,3024,red cup,1022.0,755.0,1097.0,813.0
IMG_7483.png,4032,3024,red cup,1529.0,715.0,1607.0,770.0
IMG_7483.png,4032,3024,red cup,1629.0,718.0,1702.0,774.0
IMG_7483.png,4032,3024,red cup,1704.0,716.0,1782.0,771.0
IMG_7483.png,4032,3024,red cup,1845.0,740.0,1915.0,789.0
IMG_7483.png,4032,3024,red cup,1835.0,722.0,1899.0,771.0
IMG_7483.png,4032,3024,red cup,1904.0,706.0,1973.0,755.0
IMG_7483.png,4032,3024,red cup,2239.0,720.0,2292.0,767.0
IMG_7483.png,4032,3024,red cup,2705.0,712.0,2775.0,761.0
IMG_7483.png,4032,3024,red cup,2771.0,697.0,2829.0,742.0
IMG_7483.png,4032,3024,red cup,2842.0,711.0,2890.0,759.0
IMG_7490.png,4032,3024,red cup,472.0,1344.0,580.0,1432.0
IMG_7490.png,4032,3024,red cup,1371.0,1153.0,1460.0,1216.0
IMG_7490.png,4032,3024,red cup,1488.0,1150.0,1576.0,1223.0
IMG_7490.png,4032,3024,red cup,1591.0,1148.0,1673.0,1206.0
IMG_7490.png,4032,3024,red cup,1717.0,1202.0,1815.0,1270.0
IMG_7490.png,4032,3024,red cup,1732.0,1173.0,1823.0,1222.0
IMG_7490.png,4032,3024,red cup,1837.0,1108.0,1920.0,1168.0
IMG_7490.png,4032,3024,red cup,2209.0,1120.0,2281.0,1185.0
IMG_7490.png,4032,3024,red cup,2735.0,1082.0,2811.0,1137.0
IMG_7490.png,4032,3024,red cup,2887.0,1083.0,2938.0,1131.0
IMG_7490.png,4032,3024,red cup,2870.0,1057.0,2921.0,1098.0
IMG_7497.png,4032,3024,red cup,1110.0,1962.0,1360.0,2178.0
IMG_7497.png,4032,3024,red cup,292.0,1464.0,498.0,1622.0
IMG_7497.png,4032,3024,red cup,582.0,1456.0,792.0,1622.0
IMG_7497.png,4032,3024,red cup,1178.0,1552.0,1372.0,1696.0
IMG_7497.png,4032,3024,red cup,850.0,1326.0,1056.0,1492.0
IMG_7497.png,4032,3024,red cup,1464.0,974.0,1640.0,1094.0
IMG_7497.png,4032,3024,red cup,2276.0,1004.0,2428.0,1146.0
IMG_7497.png,4032,3024,red cup,3284.0,680.0,3442.0,782.0
IMG_7497.png,4032,3024,red cup,3590.0,674.0,3706.0,794.0
IMG_7497.png,4032,3024,red cup,3486.0,474.0,3594.0,578.0
IMG_7506.png,4032,3024,red cup,2905.0,910.0,3015.0,1000.0
IMG_7506.png,4032,3024,red cup,2489.0,890.0,2592.0,971.0
IMG_7506.png,4032,3024,red cup,2522.0,853.0,2598.0,920.0
IMG_7506.png,4032,3024,red cup,2229.0,763.0,2312.0,828.0
IMG_7506.png,4032,3024,red cup,2347.0,720.0,2412.0,778.0
IMG_7506.png,4032,3024,red cup,1467.0,640.0,1523.0,686.0
IMG_7506.png,4032,3024,red cup,1779.0,711.0,1837.0,764.0
IMG_7506.png,4032,3024,red cup,1978.0,711.0,2032.0,763.0
IMG_7506.png,4032,3024,red cup,2078.0,696.0,2129.0,744.0
IMG_7506.png,4032,3024,red cup,2126.0,704.0,2183.0,753.0
IMG_7506.png,4032,3024,blue cup,2260.0,396.0,2307.0,427.0
IMG_7513.png,4032,3024,blue cup,2762.0,1162.0,2962.0,1402.0
IMG_7513.png,4032,3024,blue cup,1868.0,946.0,2004.0,1114.0
IMG_7513.png,4032,3024,blue cup,1308.0,806.0,1428.0,940.0
IMG_7513.png,4032,3024,blue cup,886.0,730.0,984.0,848.0
IMG_7520.png,4032,3024,blue cup,953.0,1050.0,1100.0,1220.0
IMG_7520.png,4032,3024,blue cup,1752.0,988.0,1858.0,1113.0
IMG_7520.png,4032,3024,blue cup,2237.0,917.0,2322.0,1027.0
IMG_7520.png,4032,3024,blue cup,2498.0,866.0,2573.0,955.0
IMG_7527.png,4032,3024,blue cup,1170.0,751.0,1261.0,850.0
IMG_7527.png,4032,3024,blue cup,1810.0,742.0,1893.0,832.0
IMG_7527.png,4032,3024,blue cup,2498.0,703.0,2583.0,803.0
IMG_7527.png,4032,3024,blue cup,3158.0,665.0,3242.0,758.0
IMG_7535.png,4032,3024,blue cup,1685.0,891.0,1733.0,943.0
IMG_7535.png,4032,3024,blue cup,1831.0,919.0,1889.0,980.0
IMG_7535.png,4032,3024,blue cup,2047.0,938.0,2107.0,1014.0
IMG_7535.png,4032,3024,blue cup,2365.0,969.0,2427.0,1050.0
IMG_7543.png,4032,3024,blue cup,2743.0,1053.0,2894.0,1239.0
IMG_7543.png,4032,3024,blue cup,2201.0,938.0,2304.0,1073.0
IMG_7543.png,4032,3024,blue cup,1934.0,859.0,2029.0,968.0
IMG_7543.png,4032,3024,blue cup,1804.0,793.0,1879.0,888.0
IMG_7550.png,4032,3024,blue cup,1390.0,933.0,1475.0,1062.0
IMG_7550.png,4032,3024,blue cup,1987.0,920.0,2097.0,1028.0
IMG_7550.png,4032,3024,blue cup,2510.0,907.0,2600.0,997.0
IMG_7550.png,4032,3024,blue cup,2942.0,885.0,3030.0,973.0
IMG_7557.png,4032,3024,blue cup,1427.0,1125.0,1667.0,1273.0
IMG_7557.png,4032,3024,blue cup,1022.0,947.0,1217.0,1073.0
IMG_7557.png,4032,3024,blue cup,1823.0,983.0,1990.0,1125.0
IMG_7557.png,4032,3024,red cup,1803.0,838.0,1943.0,958.0
IMG_7557.png,4032,3024,red cup,2213.0,1028.0,2377.0,1127.0
IMG_7557.png,4032,3024,red cup,2638.0,1265.0,2823.0,1415.0
IMG_7565.png,4032,3024,red cup,1623.0,1285.0,1760.0,1433.0
IMG_7565.png,4032,3024,red cup,2253.0,1182.0,2392.0,1277.0
IMG_7565.png,4032,3024,red cup,2602.0,1045.0,2713.0,1142.0
IMG_7565.png,4032,3024,blue cup,1597.0,1075.0,1760.0,1180.0
IMG_7565.png,4032,3024,blue cup,1908.0,978.0,2035.0,1063.0
IMG_7565.png,4032,3024,blue cup,2080.0,1080.0,2232.0,1203.0
IMG_7576.png,4032,3024,blue cup,572.0,1382.0,780.0,1550.0
IMG_7576.png,4032,3024,blue cup,1358.0,1007.0,1428.0,1103.0
IMG_7576.png,4032,3024,blue cup,2475.0,1140.0,2563.0,1235.0
IMG_7576.png,4032,3024,blue cup,2690.0,1233.0,2823.0,1318.0
IMG_7576.png,4032,3024,blue cup,2858.0,1138.0,2943.0,1210.0
IMG_7576.png,4032,3024,blue cup,2900.0,1308.0,3032.0,1415.0
IMG_7576.png,4032,3024,blue cup,3540.0,1417.0,3670.0,1593.0
IMG_7577.png,4032,3024,blue cup,1118.0,1101.0,1193.0,1158.0
IMG_7577.png,4032,3024,blue cup,1625.0,1218.0,1723.0,1325.0
IMG_7577.png,4032,3024,blue cup,1904.0,1006.0,1955.0,1059.0
IMG_7577.png,4032,3024,blue cup,2294.0,1216.0,2379.0,1300.0
IMG_7577.png,4032,3024,blue cup,2434.0,1174.0,2525.0,1234.0
IMG_7577.png,4032,3024,blue cup,2675.0,1109.0,2745.0,1203.0
IMG_7577.png,4032,3024,blue cup,2720.0,1011.0,2776.0,1078.0
IMG_7577.png,4032,3024,blue cup,3452.0,1165.0,3527.0,1249.0
IMG_7578.png,4032,3024,blue cup,1451.0,1338.0,1549.0,1430.0
IMG_7578.png,4032,3024,blue cup,1761.0,1292.0,1853.0,1379.0
IMG_7578.png,4032,3024,blue cup,2203.0,1248.0,2279.0,1359.0
IMG_7578.png,4032,3024,blue cup,2206.0,1129.0,2263.0,1185.0
IMG_7578.png,4032,3024,blue cup,3039.0,1376.0,3141.0,1505.0
IMG_7578.png,4032,3024,blue cup,2946.0,1162.0,2983.0,1222.0
IMG_7579.png,4032,3024,blue cup,327.0,1282.0,476.0,1430.0
IMG_7579.png,4032,3024,blue cup,409.0,1145.0,519.0,1220.0
IMG_7579.png,4032,3024,blue cup,1353.0,1345.0,1466.0,1429.0
IMG_7579.png,4032,3024,blue cup,1616.0,1288.0,1710.0,1365.0
IMG_7579.png,4032,3024,blue cup,2009.0,1233.0,2083.0,1340.0
IMG_7579.png,4032,3024,blue cup,1587.0,1108.0,1659.0,1152.0
IMG_7579.png,4032,3024,blue cup,2407.0,1127.0,2454.0,1210.0
IMG_7579.png,4032,3024,blue cup,2857.0,1336.0,2967.0,1456.0
IMG_7580.png,4032,3024,blue cup,580.0,1262.0,710.0,1343.0
IMG_7580.png,4032,3024,blue cup,1394.0,1366.0,1527.0,1464.0
IMG_7580.png,4032,3024,blue cup,1743.0,1158.0,1818.0,1227.0
IMG_7580.png,4032,3024,blue cup,1738.0,1338.0,1863.0,1438.0
IMG_7580.png,4032,3024,blue cup,1653.0,1458.0,1810.0,1573.0
IMG_7580.png,4032,3024,blue cup,2837.0,1646.0,3005.0,1846.0
IMG_7580.png,4032,3024,blue cup,3345.0,1208.0,3433.0,1262.0
IMG_7581.png,4032,3024,blue cup,365.0,1505.0,522.0,1712.0
IMG_7581.png,4032,3024,blue cup,1435.0,1033.0,1578.0,1142.0
IMG_7581.png,4032,3024,blue cup,1965.0,1005.0,2107.0,1112.0
IMG_7581.png,4032,3024,blue cup,1993.0,893.0,2120.0,988.0
IMG_7581.png,4032,3024,blue cup,2218.0,597.0,2312.0,678.0
IMG_7582.png,4032,3024,blue cup,2531.0,1826.0,2741.0,2076.0
IMG_7582.png,4032,3024,blue cup,1100.0,1453.0,1245.0,1592.0
IMG_7582.png,4032,3024,blue cup,2422.0,1472.0,2582.0,1603.0
IMG_7582.png,4032,3024,blue cup,2335.0,1357.0,2478.0,1460.0
IMG_7582.png,4032,3024,blue cup,2795.0,1399.0,2943.0,1504.0
IMG_7582.png,4032,3024,blue cup,3377.0,1302.0,3500.0,1387.0
IMG_7582.png,4032,3024,red cup,3547.0,1612.0,3710.0,1715.0
IMG_7582.png,4032,3024,red cup,3142.0,1243.0,3235.0,1312.0
IMG_7582.png,4032,3024,red cup,2575.0,1475.0,2705.0,1587.0
IMG_7582.png,4032,3024,red cup,1930.0,1488.0,2078.0,1602.0
IMG_7582.png,4032,3024,red cup,1993.0,1257.0,2095.0,1325.0
IMG_7582.png,4032,3024,red cup,2298.0,1245.0,2377.0,1318.0
IMG_7582.png,4032,3024,red cup,1202.0,1438.0,1323.0,1565.0
IMG_7582.png,4032,3024,red cup,1307.0,1318.0,1433.0,1397.0
IMG_7582.png,4032,3024,red cup,1703.0,1085.0,1772.0,1163.0
IMG_7583.png,4032,3024,red cup,390.0,963.0,480.0,1038.0
IMG_7583.png,4032,3024,red cup,918.0,1090.0,983.0,1165.0
IMG_7583.png,4032,3024,red cup,1170.0,1180.0,1260.0,1258.0
IMG_7583.png,4032,3024,red cup,1858.0,1440.0,1977.0,1547.0
IMG_7583.png,4032,3024,red cup,3682.0,1263.0,3778.0,1348.0
IMG_7583.png,4032,3024,red cup,2693.0,1014.0,2777.0,1068.0
IMG_7583.png,4032,3024,red cup,2428.0,1135.0,2533.0,1198.0
IMG_7583.png,4032,3024,red cup,2205.0,1115.0,2292.0,1184.0
IMG_7583.png,4032,3024,red cup,1727.0,1243.0,1823.0,1365.0
IMG_7583.png,4032,3024,red cup,1489.0,1085.0,1564.0,1145.0
IMG_7583.png,4032,3024,blue cup,202.0,1278.0,425.0,1421.0
IMG_7583.png,4032,3024,blue cup,195.0,984.0,288.0,1061.0
IMG_7583.png,4032,3024,blue cup,818.0,1089.0,933.0,1179.0
IMG_7583.png,4032,3024,blue cup,1338.0,914.0,1400.0,961.0
IMG_7583.png,4032,3024,blue cup,1618.0,1243.0,1734.0,1353.0
IMG_7583.png,4032,3024,blue cup,1883.0,1164.0,1998.0,1263.0
IMG_7583.png,4032,3024,blue cup,2279.0,1270.0,2378.0,1371.0
IMG_7583.png,4032,3024,blue cup,3812.0,1320.0,3982.0,1433.0
IMG_7584.png,4032,3024,blue cup,3424.0,1579.0,3660.0,1783.0
IMG_7584.png,4032,3024,blue cup,2891.0,852.0,2948.0,905.0
IMG_7584.png,4032,3024,blue cup,1837.0,1220.0,1997.0,1340.0
IMG_7584.png,4032,3024,blue cup,1869.0,1085.0,1990.0,1183.0
IMG_7584.png,4032,3024,blue cup,1427.0,848.0,1493.0,904.0
IMG_7584.png,4032,3024,blue cup,1490.0,947.0,1546.0,1015.0
IMG_7584.png,4032,3024,blue cup,1457.0,1121.0,1617.0,1176.0
IMG_7584.png,4032,3024,blue cup,416.0,1009.0,562.0,1091.0
IMG_7584.png,4032,3024,red cup,699.0,1251.0,857.0,1352.0
IMG_7584.png,4032,3024,red cup,1467.0,1151.0,1580.0,1228.0
IMG_7584.png,4032,3024,red cup,1383.0,1025.0,1485.0,1096.0
IMG_7584.png,4032,3024,red cup,1527.0,951.0,1611.0,1023.0
IMG_7584.png,4032,3024,red cup,1691.0,848.0,1752.0,902.0
IMG_7584.png,4032,3024,red cup,1738.0,841.0,1789.0,885.0
IMG_7584.png,4032,3024,red cup,2137.0,1003.0,2231.0,1062.0
IMG_7584.png,4032,3024,red cup,2720.0,1135.0,2830.0,1222.0
IMG_7584.png,4032,3024,red cup,2555.0,1087.0,2655.0,1161.0
IMG_7584.png,4032,3024,red cup,2996.0,870.0,3060.0,898.0
IMG_7585.png,4032,3024,red cup,1765.0,1432.0,1900.0,1587.0
IMG_7585.png,4032,3024,red cup,2333.0,1355.0,2477.0,1498.0
IMG_7585.png,4032,3024,red cup,1280.0,718.0,1382.0,807.0
IMG_7585.png,4032,3024,red cup,1817.0,863.0,1922.0,949.0
IMG_7585.png,4032,3024,red cup,2368.0,751.0,2474.0,840.0
IMG_7585.png,4032,3024,red cup,3114.0,1070.0,3250.0,1189.0
IMG_7585.png,4032,3024,red cup,2930.0,734.0,3025.0,846.0
IMG_7585.png,4032,3024,red cup,2489.0,231.0,2562.0,300.0
IMG_7585.png,4032,3024,blue cup,3758.0,518.0,3860.0,606.0
IMG_7585.png,4032,3024,blue cup,2992.0,706.0,3092.0,833.0
IMG_7585.png,4032,3024,blue cup,1381.0,1014.0,1517.0,1155.0
IMG_7585.png,4032,3024,blue cup,1911.0,982.0,2056.0,1084.0
IMG_7585.png,4032,3024,blue cup,1924.0,845.0,2052.0,958.0
IMG_7585.png,4032,3024,blue cup,2138.0,503.0,2219.0,588.0
IMG_7586.png,4032,3024,blue cup,2719.0,1480.0,2904.0,1607.0
IMG_7586.png,4032,3024,blue cup,2250.0,894.0,2367.0,992.0
IMG_7586.png,4032,3024,blue cup,420.0,856.0,505.0,956.0
IMG_7586.png,4032,3024,blue cup,1255.0,658.0,1328.0,744.0
IMG_7586.png,4032,3024,red cup,158.0,1133.0,270.0,1228.0
IMG_7586.png,4032,3024,red cup,367.0,875.0,433.0,969.0
IMG_7586.png,4032,3024,red cup,1522.0,764.0,1592.0,838.0
IMG_7586.png,4032,3024,red cup,538.0,483.0,613.0,544.0
IMG_7586.png,4032,3024,red cup,1587.0,774.0,1636.0,838.0
IMG_7587.png,4032,3024,blue cup,655.0,914.0,771.0,980.0
IMG_7587.png,4032,3024,blue cup,1704.0,884.0,1792.0,957.0
IMG_7587.png,4032,3024,blue cup,1978.0,892.0,2088.0,978.0
IMG_7587.png,4032,3024,blue cup,2159.0,882.0,2247.0,959.0
IMG_7587.png,4032,3024,blue cup,2700.0,800.0,2790.0,875.0
IMG_7587.png,4032,3024,blue cup,2988.0,912.0,3076.0,1012.0
IMG_7587.png,4032,3024,red cup,1437.0,954.0,1548.0,1051.0
IMG_7587.png,4032,3024,red cup,1797.0,997.0,1881.0,1085.0
IMG_7587.png,4032,3024,red cup,1962.0,817.0,2012.0,883.0
IMG_7587.png,4032,3024,red cup,2566.0,1015.0,2659.0,1103.0
IMG_7587.png,4032,3024,red cup,2526.0,886.0,2595.0,944.0
IMG_7587.png,4032,3024,red cup,2923.0,903.0,3000.0,1004.0
IMG_7587.png,4032,3024,red cup,3392.0,741.0,3488.0,804.0
IMG_7588.png,4032,3024,red cup,704.0,1054.0,794.0,1134.0
IMG_7588.png,4032,3024,red cup,1926.0,1056.0,2012.0,1116.0
IMG_7588.png,4032,3024,red cup,2024.0,1096.0,2112.0,1166.0
IMG_7588.png,4032,3024,red cup,2454.0,1176.0,2556.0,1254.0
IMG_7588.png,4032,3024,red cup,3124.0,1174.0,3194.0,1256.0
IMG_7588.png,4032,3024,red cup,2979.0,1128.0,3058.0,1190.0
IMG_7588.png,4032,3024,red cup,2716.0,1096.0,2771.0,1143.0
IMG_7588.png,4032,3024,red cup,2864.0,1054.0,2929.0,1106.0
IMG_7588.png,4032,3024,blue cup,1882.0,988.0,1940.0,1048.0
IMG_7588.png,4032,3024,blue cup,2402.0,1061.0,2484.0,1114.0
IMG_7588.png,4032,3024,blue cup,2485.0,1078.0,2565.0,1144.0
IMG_7588.png,4032,3024,blue cup,2734.0,1110.0,2824.0,1163.0
IMG_7588.png,4032,3024,blue cup,3164.0,1191.0,3278.0,1275.0
IMG_E7414.png,4032,3024,blue cup,1351.0,1450.0,1611.0,1726.0
IMG_E7414.png,4032,3024,blue cup,3471.0,1336.0,3754.0,1606.0
IMG_E7414.png,4032,3024,blue cup,1197.0,665.0,1337.0,828.0
IMG_E7414.png,4032,3024,blue cup,1920.0,572.0,2088.0,732.0
IMG_E7414.png,4032,3024,red cup,1883.0,1923.0,2102.0,2167.0
IMG_E7414.png,4032,3024,red cup,755.0,1332.0,975.0,1508.0
IMG_E7414.png,4032,3024,red cup,790.0,1215.0,987.0,1360.0
IMG_E7414.png,4032,3024,red cup,1107.0,757.0,1270.0,892.0
IMG_E7414.png,4032,3024,red cup,2103.0,1098.0,2273.0,1240.0
IMG_E7414.png,4032,3024,red cup,1773.0,682.0,1928.0,807.0
IMG_E7414.png,4032,3024,red cup,2635.0,873.0,2775.0,1030.0
IMG_E7415.png,4032,3024,red cup,667.0,1500.0,891.0,1656.0
IMG_E7415.png,4032,3024,red cup,1354.0,1860.0,1594.0,2026.0
IMG_E7415.png,4032,3024,red cup,1631.0,1933.0,1877.0,2116.0
IMG_E7415.png,4032,3024,red cup,2909.0,1487.0,3141.0,1667.0
IMG_E7415.png,4032,3024,red cup,1939.0,1129.0,2094.0,1262.0
IMG_E7415.png,4032,3024,red cup,1874.0,859.0,1994.0,987.0
IMG_E7415.png,4032,3024,red cup,1099.0,1077.0,1209.0,1237.0
IMG_E7415.png,4032,3024,blue cup,569.0,1369.0,804.0,1542.0
IMG_E7415.png,4032,3024,blue cup,2202.0,1587.0,2437.0,1759.0
IMG_E7415.png,4032,3024,blue cup,992.0,964.0,1144.0,1112.0
IMG_E7415.png,4032,3024,blue cup,2702.0,809.0,2884.0,939.0
IMG_E7416.png,4032,3024,blue cup,1515.0,583.0,1681.0,740.0
IMG_E7416.png,4032,3024,blue cup,2811.0,934.0,2966.0,1132.0
IMG_E7416.png,4032,3024,blue cup,1349.0,1643.0,1615.0,1870.0
IMG_E7416.png,4032,3024,blue cup,2436.0,1881.0,2715.0,2162.0
